title,published_at,channel_title,duration,view_count,like_count,comment_count,category
He Bought Me 100 SpongeBob Popsicles!,2024-08-02 00:39:47+00:00,BrentTV,PT29S,7539804,108986,225,Entertainment
il caldo fa brutti scherzi #dog #fight #punch,2024-07-14 14:27:41+00:00,Cronache della Campania,PT18S,19336486,643225,39438,Entertainment
the way she just joined in 🤣 #fyp #shorts,2024-08-01 17:21:17+00:00,Brooklyn Juvé,PT13S,3524552,209820,1208,Entertainment
Life in the 1800’s (Part 3),2024-08-01 16:59:31+00:00,kylegordonisgreat,PT38S,3535215,252297,1331,Entertainment
I CAN'T BELIEVE THIS HAPPEND!,2024-08-01 12:00:19+00:00,Zhong,PT41S,13308028,600580,2055,Entertainment
He was in a coma for 10 years EPIC PRANK (@TOPNOTCHIDIOTS ),2024-07-27 18:45:00+00:00,Nox Jackson,PT57S,11399425,802288,4281,Entertainment
I FAINT…MONY BARELY IS DRAMATIC😃 #foryou #drama #friend,2024-08-02 01:01:04+00:00,Lala Tv,PT34S,6855978,476258,2961,Entertainment
This man won in life 😭❤️ #cute #dogs #doglover #dog #shorts #meme #memes #subscribe #viralvideo #xd,2024-08-01 19:00:31+00:00,Qoolen,PT11S,5216140,0,1055,Entertainment
Grandpa Just Wants Some Company     (@megrey_7),2024-07-28 22:30:05+00:00,Daily Dose Of Masculinity ,PT29S,6160418,330588,5750,Entertainment
Professional 😂,2024-07-23 17:27:25+00:00,Kurosaki trapz ,PT15S,24716657,0,3998,Entertainment
Joe Rogan Reacts to Local News Script,2024-07-29 18:02:18+00:00,Wisemind,PT25S,6851055,358808,7654,Entertainment
How Mr Beast is gonna start his next video,2024-07-31 20:01:32+00:00,Dylan Zitkus,PT13S,3608428,290554,7319,Entertainment
"I'm sorry, little one😭😅 @samzreacts  ‎",2024-08-03 22:08:35+00:00,isaacsamz,PT13S,2036458,167961,3084,Entertainment
The Woman Who SNUCK Into The Olympics #shorts,2024-08-01 05:58:42+00:00,Andy Jiang,PT1M,3816268,298119,2191,Entertainment
Sisters Drink 8 Cans of Soda a Day!,2024-07-30 01:57:16+00:00,DJ Riddim,PT39S,2820492,72787,4116,Entertainment
#minecraft,2024-08-02 03:35:29+00:00,OHIOBOSS SATOYU,PT15S,11690342,403268,5000,Entertainment
"Want to hit the range together, bud? 🤣",2024-07-27 22:00:12+00:00,We The People Holsters,PT25S,4626806,177815,4150,Entertainment
"Im good at imitating americans, and she is good at rolling her R ! I'm obsessed with each other",2024-07-30 23:28:17+00:00,Gabi_livin,PT59S,2667527,172063,1684,Entertainment
That one photogenic friend 🙄,2024-07-30 16:03:06+00:00,Liv Swearingen (LIV),PT27S,9170250,467077,851,Entertainment
KETCHUP CHALLENGE #shorts,2024-07-22 22:52:00+00:00,Brotherofcolor,PT1M,32582493,1615253,16352,Entertainment
POV: When Parents Think Their Kid Is Crazy #robloxfunny #pov #shorts,2024-08-01 19:08:45+00:00,brookecarolineb,PT15S,2598015,95211,853,Entertainment
#beauty #funny #funnyclips #blackgirlmagic #trackandfield #funnydancing #dance #funnyvideos,2024-08-01 18:09:44+00:00,Grace Hunter,PT14S,1708707,70966,1173,Entertainment
iShowSpeed LOVES this Indian Rapper 😳🔥,2024-07-31 19:56:49+00:00,Music Media,PT17S,4695914,337412,2564,Entertainment
Kimbo Slice: Daughters Boyfriend Gunna Catch Some Hands 😂,2024-07-26 11:37:54+00:00,On Mic MMA,PT30S,6967465,500698,5619,Entertainment
RUBBER BAND MAGIC TRICK TUTORIAL 😱😳,2024-08-03 14:57:32+00:00,Milaad K,PT15S,10229176,394858,2367,Entertainment
I'm Excited To see If Kelly Can Meet This Challenge!,2024-07-28 21:00:22+00:00,Mini Katana,PT16S,28371755,1329699,2295,Entertainment
Putting My Little Sister’s FACE On DONUTS,2024-08-01 22:45:21+00:00,yoangelolo,PT28S,4485038,104398,1022,Entertainment
HER HUSBAND WILL REGRET IT 😨,2024-08-02 14:00:43+00:00,Chokbar Official,PT34S,3170411,269792,3162,Entertainment
My Mom Ruined My Video😭🤣 #funny #shorts,2024-07-31 21:50:24+00:00,Anxiety couple,PT11S,3185507,160304,365,Entertainment
Have you ever seen these watermelons before? 🍉,2024-08-01 06:26:23+00:00,Bayashi TV,PT43S,23419135,1074115,4064,Entertainment
Pineapple Pizza (ft. Lionfield),2024-07-31 16:00:15+00:00,Nick DiGiovanni,PT20S,7788686,446539,2460,Entertainment
"-100,000 Aura for Kai😁",2024-07-26 03:57:23+00:00,Speed Kai Clip,PT16S,10943462,690823,4299,Entertainment
Strangest Addictions People Have,2024-08-03 17:15:00+00:00,Sambucha,PT1M,2360585,176003,2909,Entertainment
20 kids Vs Lil RT 😂,2024-08-01 21:48:37+00:00,Mikeadelabu,PT32S,2097643,87583,0,Entertainment
Father Saves Daughter Life 😮 #father #texas #daughter @KnowledgePedia2023,2024-07-26 14:30:18+00:00,Knowledge Pedia,PT36S,4553797,260307,18025,Entertainment
Flexing Jewelry In The Hood Gone Wrong😂Watch The Full Video!,2024-07-30 19:37:57+00:00,FamousQue,PT1M1S,1732470,78086,2224,Entertainment
Kai Cenat Reacts To Speed Jumping Over 2 Cars,2024-08-04 14:39:39+00:00,Kai Cenat Live,PT30S,1181253,0,587,Entertainment
Mini velociraptors aren’t for the faint hearted 🤪 #heelerpuppy #redheelerpuppy #puppiesofyoutube,2024-07-29 21:53:23+00:00,Winnie the Cattle Dog,PT28S,3948628,242854,1437,Entertainment
When there’s protesters in the Road….    @Onevilage,2024-08-02 16:51:44+00:00,Speed McQueen ,PT10S,2130361,0,2584,Entertainment
This guy tried to help the friend but in the end he was left speechless,2024-07-26 18:34:00+00:00,HitHix,PT38S,22784148,1096159,5265,Entertainment
gimme my money prank on gabby😭,2024-08-03 21:22:12+00:00,Gibson Ardoline,PT17S,1058743,82834,456,Entertainment
Walrus gets floating couch so that he’ll sinking boats 🚤 #shorts #walrus,2024-07-30 22:56:57+00:00,That Good News Girl,PT1M1S,3450159,271043,3326,Entertainment
Schlatt Was Absolutely BAFFLED,2024-08-04 16:30:18+00:00,Big guy,PT25S,921341,79881,755,Entertainment
Adorable Prankster,2024-07-20 19:00:19+00:00,Kind Up,PT15S,17304667,614692,1041,Entertainment
My heart stopped when she joined the call 😅😬,2024-07-25 17:11:35+00:00,What The F,PT1M,9555387,352217,2377,Entertainment
#GFC,2024-08-01 21:06:31+00:00,Barrr_None,PT1M1S,1565829,64710,3510,Entertainment
Slim Shady Destroys Eminem for Rapping like AI 😅,2024-07-30 19:38:48+00:00,SlimShots,PT33S,3752957,195278,2201,Entertainment
The Most Funniest School Prank Moments 😂,2024-07-29 01:00:18+00:00,Air Ball,PT27S,4840042,145131,251,Entertainment
He Fails All The Stunts... 😂,2024-07-29 11:16:30+00:00,Moggerly,PT17S,8358426,245754,656,Entertainment
#pov they have a dark secret… ib: @SophiaJones,2024-07-30 20:00:07+00:00,Jessica Kaylee,PT13S,7137404,461520,1246,Entertainment
Kai Caught Fan Doxing U-Haul Location🤣 #shorts,2024-07-31 04:06:02+00:00,Virality Vid Media,PT55S,3076952,218983,524,Entertainment
Pepsi or Fanta? #siblinggoals #sibling #siblingcheck #siblings #dance #mckenzibrooke #dancing,2024-08-04 02:00:33+00:00,McKenzi and Reif,PT14S,1072109,63179,552,Entertainment
Neden yüzünü saklıyor,2024-07-28 09:42:55+00:00,H. DANIŞIK,PT19S,32505465,333252,252,Entertainment
"Man Tries to Reorder Groceries From a 2022 Purchase, Wait Until You See the Price Difference",2024-08-01 22:00:39+00:00,Valuetainment,PT53S,1626280,71788,6276,Entertainment
Bear’s other home #animals #love #shorts,2024-07-26 06:33:20+00:00,JackieMcRe Y,PT59S,9165987,415725,3662,Entertainment
Their family needed this water! #shorts,2024-07-28 18:44:15+00:00,Shai Russo,PT27S,8162770,420382,5375,Entertainment
When you have a GenZ flight attendant 😬,2024-07-30 12:00:42+00:00,Jeenie.Weenie,PT47S,9265959,668528,964,Entertainment
Was she impressed? 💅🏻👮🏽 #vtyellow #nyc #nypd,2024-07-29 00:18:52+00:00,VT Yellow,PT1M1S,4349125,255805,1920,Entertainment
HE JUST CAN’T HELP HIMSELF! 🤣🤣😩 - #dance #trend #viral #funny #shorts,2024-08-01 20:35:00+00:00,JJC Fam,PT13S,3476035,229184,1869,Entertainment
unc took a min to realise ☠️🙏🏿 | #shorts #runjoke #unc #edit,2024-07-29 15:18:27+00:00,repilus,PT10S,5799583,160675,3624,Entertainment
When You Find Out It Wasn’t Ryan Reynolds Dancing To NSYNC In Deadpool & Wolverine #shorts,2024-07-30 21:49:19+00:00,Jarred Jermaine,PT20S,4069639,208590,2156,Entertainment
小蚂蚁被感动了！火影忍者 #佐助 #家庭,2024-07-31 13:30:25+00:00,火影忍者一家,PT54S,22531698,507573,927,Entertainment
"5 things you NEED to do before the summer ends… 😭💯 (Jokes), Insp. by @zachlath",2024-08-02 05:17:17+00:00,Michael Storen,PT16S,2975635,240710,5387,Entertainment
Flash！快速穿衣服😂 #short,2024-07-23 12:31:59+00:00,崩壞的英文老師 Nina,PT10S,39908009,327125,672,Entertainment
Based on a true story. #darkhumor #spinalcordinjury ##caraccident #nurse #wedonttalkaboutbruno,2024-07-23 16:42:50+00:00,Trauma Queen,PT10S,5392680,505781,1940,Entertainment
He Was The Only One Left ‼️,2024-08-01 09:26:08+00:00,Urban Street +254,PT1M,2267927,161680,445,Entertainment
Trying to Sell$25 Kool-Aid #shorts #damii,2024-07-28 22:30:26+00:00,damii,PT1M,5089269,374694,1835,Entertainment
🌺Grandma Gave the World’s Most Beautiful Smile ❤️#shorts,2024-08-04 13:52:54+00:00,Viral Footage 03,PT28S,1549995,0,1444,Entertainment
This Turned Out Scarier Than My Yearbook Photo 😳😂,2024-08-01 15:17:29+00:00,Alyssa's Ways,PT15S,2259996,68726,1161,Entertainment
What would happen if you could trade HP for GOLD #dnd #dungeonsanddragons #dndcommunity #ttrpg,2024-08-01 18:03:22+00:00,Tales from the Stinky Dragon,PT1M,1991783,199224,362,Entertainment
If You Breakup Who Keeps The Pet?,2024-08-04 15:29:21+00:00,Law By Mike,PT1M,1258034,119259,793,Entertainment
Never Fall Asleep With Your Phone In Your Bed #storytelling #funny #comedy,2024-08-04 17:08:09+00:00,Tyler Vitelli,PT50S,998549,90412,1553,Entertainment
Red or blue dresses?👗 Subscribe to me👋🏻 @anastasiialife,2024-07-24 05:37:28+00:00,Nazar S,PT16S,24135795,928522,1050,Entertainment
When you see that wanna be gangster 💀 @ReaperKeigh,2024-08-03 01:12:06+00:00,ibekeigh,PT10S,1412144,119119,2060,Entertainment
Did you see the photo?,2024-07-27 09:11:25+00:00,Women Power,PT20S,37871770,801553,18193,Entertainment
Genie got PLAYED ☠️ Sound:@Onevilage,2024-08-01 18:30:25+00:00,iCrookz,PT34S,2963554,70137,338,Entertainment
"Your month, your Superpower.",2024-08-01 19:00:06+00:00,Frosted_Derp,PT1M,3101478,186967,15138,Entertainment
RYKER WEBB TRUE CRIME STORY 😱 EP.193 @jumpersjump,2024-08-02 00:41:23+00:00,Jumpers Jump Clips,PT48S,2113730,78255,1283,Entertainment
Look what I can do #shorts,2024-07-28 18:27:20+00:00,Kallmekris,PT29S,4151810,455938,4286,Entertainment
Kai Cenat tries to SAVE SZA's Life 🤯🫢,2024-07-27 16:17:13+00:00,SZA Global,PT13S,5926096,361468,1233,Entertainment
she thought he'd return to her but then.. ❤️ #shortsvideo,2024-07-29 19:57:19+00:00,Archer Shaw,PT46S,13843198,335147,438,Entertainment
Goals becoming reality in multiple ways for the golden girls 🥇#ParisOlympics #Olympics #Shorts,2024-08-01 15:30:04+00:00,Peacock,PT23S,1182866,103435,96,Entertainment
This is the BEST Food Truck in the World ❤️,2024-08-03 14:10:15+00:00,Brennan Rogers,PT32S,1181049,66527,726,Entertainment
Starman #starman #meme #starmanmene #funny #streetfighting #shorts,2024-07-23 01:44:16+00:00,Starman@meme,PT13S,16663934,483859,8207,Entertainment
We’ve been lied too! 😭,2024-07-31 02:48:53+00:00,Deanobballin,PT20S,2528295,158063,1586,Entertainment
Ray Teaches Fanum Taiwanese 😂,2024-08-03 01:15:40+00:00,Fanum Live,PT22S,1261925,90340,264,Entertainment
That man is not my papaw!,2024-07-22 14:16:01+00:00,Shane Profitt,PT1M1S,5775076,358911,4049,Entertainment
That one kid when he gets home 😂,2024-08-03 18:30:02+00:00,Onevilage,PT13S,1433915,123692,800,Entertainment
Every town in this video is real,2024-07-30 20:07:35+00:00,Daniel Thrasher,PT40S,3208371,301941,2155,Entertainment
The Tank,2024-07-31 23:45:00+00:00,Pirate Software,PT39S,2260439,195703,2722,Entertainment
It's their time to shine,2024-08-03 11:35:43+00:00,Robin Lim,PT15S,2795405,185723,1242,Entertainment
THIS DEALER IS A G!!,2024-07-30 21:44:38+00:00,Lobanjica LIVE,PT56S,5159531,326285,558,Entertainment
Molly McCann did me dirty LMAO #shorts #ufc #mma,2024-08-01 14:01:00+00:00,Nina Drama,PT28S,2338338,78885,919,Entertainment
dw i stuck the landing #olympics2024,2024-07-30 22:00:43+00:00,yjmoonie,PT16S,4472985,308174,717,Entertainment
dogs being cute part 8#funny #goldens #funnyanimals #pets #lovegoldens #funnypets #cutegolden,2024-07-30 15:58:37+00:00,Bestinpet ,PT1M,4322041,328402,285,Entertainment
Why Is She So Defensive?,2024-07-30 16:09:01+00:00,Amala Ekpunobi,PT57S,2403530,160093,3396,Entertainment
UNEXPECTED 💀,2024-07-31 20:00:03+00:00,Mappelz,PT59S,3070841,216960,341,Entertainment
ano kaya meron ss loob ng tent 😳🫣 #funny #ytshorts #justforfun #entertainment #goodvibes,2024-07-27 02:00:01+00:00,joeysacil vlog,PT22S,36584056,211122,545,Entertainment
THROWBACK DANCE,2024-08-01 19:55:22+00:00,Flighthouse,PT18S,1433580,57455,98,Entertainment
@AdventuringWithNala I’m not the blonde he wanted #dogs #dogcomedy,2024-07-29 18:34:58+00:00,Agirlandadoodle,PT1M1S,5733430,403197,995,Entertainment
@Lexi Hensler @krissysaleh i guess we are,2024-08-01 17:00:40+00:00,Tabithaswatosh Shorts,PT19S,2577893,132849,162,Entertainment
Is Eddie Guerrero Dominik Mysterio's Dad? | WWE Raw,2024-07-29 16:00:01+00:00,SHAK Wrestling,PT13S,2044066,73081,618,Entertainment
I'll Peel Away your Qualified Immunity #copdismissed #1stamendmentaudits #shorts,2024-07-27 15:00:19+00:00,TyrantClowns,PT44S,3309604,149614,4035,Entertainment
CNN brought on Dana White and asked him a gotcha question and he handled it like a pro!,2024-08-01 21:00:15+00:00,The Officer Tatum,PT55S,1217908,66005,1498,News & Politics
"Joe Rogan reacts to Trump's press secretary, roasting the Media",2024-07-29 20:58:47+00:00,interestingtopics101,PT44S,2973829,192986,3770,News & Politics
Democrats might not be able to be on the election card of two states,2024-08-01 19:52:21+00:00,BBN Network,PT48S,630074,34495,4158,News & Politics
I said NO! - Cops Sued After Extending Traffic Stop,2024-08-01 22:27:42+00:00,LackLuster,PT59S,976349,54909,1861,News & Politics
Woman lashes out at beachgoers,2024-07-26 23:28:53+00:00,ABC7,PT42S,4079768,99670,11710,News & Politics
Trump Questions Harris's Blackness & Megan Thee Stallion Rallies Harris Supporters | The Daily Show,2024-08-01 02:01:08+00:00,The Daily Show,PT9M12S,3518915,79495,9843,News & Politics
Female Olympic boxer quits amid gender controversy,2024-08-01 16:30:00+00:00,Fox News,PT5M36S,3061552,34536,0,News & Politics
Trump LOSES IT over EMPTY SEATS at AWFUL Atlanta Speech,2024-08-03 23:52:12+00:00,MeidasTouch,PT15M17S,3254206,114915,33233,News & Politics
Kamala VP Debate- Throwback - ‘I’m Speaking’,2024-07-26 14:34:00+00:00,HuffPost,PT42S,1891335,37791,5494,News & Politics
Elon Musk loves Democracy,2024-07-24 13:32:47+00:00,Trump Train ,PT12S,4164979,237711,12264,News & Politics
WATCH FULL: Former President Trump fiery discussion at NABJ Forum in Chicago | LiveNOW FOX,2024-07-31 18:57:56+00:00,LiveNOW from FOX,PT36M21S,1558021,21856,28422,News & Politics
"👮‍♀️🧐 He was sentenced to 13 years, but nobody arrested him.",2024-07-25 22:12:01+00:00,Did you know?,PT1M,2228255,106198,1134,News & Politics
"Simone Biles wins Olympic gold, then HUMILIATES Trump",2024-08-04 02:45:02+00:00,Brian Tyler Cohen,PT11M1S,1381357,60019,5698,News & Politics
"Michaelah Montgomery Accuses Kamala Harris Of Harming Black Community, Defends Trump's NABJ Comments",2024-08-03 22:07:19+00:00,Forbes Breaking News,PT9M54S,937010,42879,11085,News & Politics
Pommel horse gymnast's eye conditions explained,2024-07-31 21:38:31+00:00,Stay Tuned,PT35S,776171,63586,342,News & Politics
Trump blasts 'fake news' reporter who questioned racial rhetoric: 'Very rude',2024-07-31 20:52:58+00:00,KOMO News,PT1M,1711203,49235,4462,News & Politics
"'Revelatory bombshell': Secret probe of Trump, suspicious Egypt money shut down by Barr's DOJ: WaPo",2024-08-03 16:47:49+00:00,MSNBC,PT11M59S,1838524,39063,8206,News & Politics
The West Bank: Last Week Tonight with John Oliver (HBO),2024-08-01 11:00:20+00:00,LastWeekTonight,PT30M38S,2456189,104988,11732,News & Politics
Chevron Dumps California For THIS State,2024-08-02 23:20:51+00:00,Trish Regan,PT18S,419102,26038,1508,News & Politics
32-year-old doctor dies of stroke days before completing residency in Fresno,2024-08-01 22:03:34+00:00,ABC30 Action News,PT58S,559024,33746,2200,News & Politics
Trump Only Attacks Black Journalists? Megyn Kelly Shares The Receipts - and Her Own Experience,2024-08-01 23:00:03+00:00,Megyn Kelly,PT58S,650600,42970,1151,News & Politics
Biden's Health Drama: From Stepping Down Talks to Controversial Death Claims,2024-07-25 17:30:09+00:00,Valuetainment,PT58S,2783147,138469,4765,News & Politics
Teen's Heroic Intervention Brings Officer Back to Life,2024-08-03 17:31:18+00:00,True Crime US,PT35S,400736,27145,361,News & Politics
#ultimahora Nayib Bukele lanza declaraciones ante el FRAUDE hecho en Venezuela por Nicolás Maduro,2024-07-29 23:36:43+00:00,El Digital SV,PT1M,3932160,90442,2608,News & Politics
Two top extremist organization leaders have been neutralized within 24 hours. #military #marines,2024-07-31 12:27:53+00:00,Kagan Dunlap,PT58S,877251,0,3011,News & Politics
Trump goes on rant questioning Harris' race at Black journalists convention,2024-07-31 20:37:10+00:00,CNN,PT39M40S,1521665,16806,23203,News & Politics
Heroic SDRF Jawan Rescues Drowning Man in Haridwar #ViralVideo #Shorts,2024-07-28 02:30:14+00:00,Asianet Newsable,PT15S,33661065,883193,3320,News & Politics
Cops Left Stunned After Horrifying Discovery,2024-08-01 18:13:09+00:00,EXPLORE WITH US,PT37M59S,2323379,42476,11228,News & Politics
"Donald Trump questions Kamala Harris’ racial identity, Byron Donalds reacts",2024-08-04 16:53:20+00:00,ABC News,PT9M12S,389337,7085,16393,News & Politics
"Andrew Tate Lawsuit Against Victim Can Move Forward, Florida Judge Rules #shorts",2024-07-28 13:00:14+00:00,Philip DeFranco,PT1M,1503041,78741,1170,News & Politics
Lefties losing it: Rita Panahi exposes the real Kamala,2024-08-02 04:12:09+00:00,Sky News Australia,PT26M33S,1105439,36527,5834,News & Politics
Not Even Fox News Could Spin This DISASTROUS Trump Interview,2024-07-31 21:45:15+00:00,TYT Investigates,PT54S,891519,40310,3817,News & Politics
Kamala Harris Gives GREAT Response To Donald Trump's Insane NAJB Interview,2024-08-02 13:00:39+00:00,Pod Save America,PT50M11S,575674,18011,3458,News & Politics
"""Nobody Cares She's Black, She's Terrible!"" Destiny vs Officer Tatum vs Cenk Uygur",2024-07-31 18:00:23+00:00,Piers Morgan Uncensored,PT51M25S,1211370,23065,15982,News & Politics
Trump COLLAPSES when asked to defend picking JD Vance,2024-07-30 20:00:26+00:00,David Pakman Show,PT8M27S,1585480,57558,11334,News & Politics
Secret Service director asked if they saw threat on roof beforehand,2024-07-23 08:04:39+00:00,Scroll Of Wisdom,PT55S,8116024,370218,6740,News & Politics
The press won't bring up Kamala's ABYSMAL record.,2024-07-25 00:19:55+00:00,Dana Loesch,PT50S,1735913,87661,3641,News & Politics
Every person who's on the fence about voting for Trump needs to hear this,2024-07-26 20:45:01+00:00,Chicks on the Right ,PT59S,1420295,90271,3095,News & Politics
"Paris Olympics Opening Ceremony Sparks Outrage: ‘Disrespectful, Garbage’ | Paris Olympics 2024",2024-07-27 11:05:27+00:00,The Indian Express,PT1M46S,5038191,20975,16793,News & Politics
Why the Trump Shooting Is Much Worse Than You Think,2024-08-01 17:04:12+00:00,RealLifeLore,PT33M48S,1718122,42487,6600,News & Politics
"Lib Reporter Tries to Get Trump, HIS CLAPBACK 🔥🔥🔥",2024-08-01 00:00:06+00:00,Benny Johnson,PT56S,693046,73155,2449,News & Politics
BODYCAM: Jacksonville Sheriff's Office arrests 3 in rapper Julio Foolio’s murder | Action News Jax,2024-07-29 17:45:21+00:00,Action News Jax (CBS47 & FOX30),PT6M13S,1763177,24985,11717,News & Politics
Pete Buttigieg Weighs in Ahead of Harris VP Selection | The View,2024-08-02 18:00:12+00:00,The View,PT10M53S,607386,15713,2760,News & Politics
Driving instructor coaches student through road rage encounter,2024-07-26 10:41:15+00:00,news.com.au,PT58S,3493661,174616,1093,News & Politics
